/home/kana5123/miniconda3/envs/interp/lib/python3.10/site-packages/transformers/models/auto/image_processing_auto.py:647: FutureWarning: The image_processor_class argument is deprecated and will be removed in v4.42. Please use `slow_image_processor_class`, or `fast_image_processor_class` instead
  warnings.warn(
`torch_dtype` is deprecated! Use `dtype` instead!
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 338, 'total_seq_len': 338, 'num_vision_tokens': 313, 'num_text_tokens': 338, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 338)], 'text_ranges': [(313, 338)]}
  D1 [85/175] skill=turn H=3.553 top1=0.384
  Text input_ids length: 344
  Full sequence length (after vision expansion): 344
  Vision tokens (from seq diff): 0, Text tokens: 344
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 344, 'total_seq_len': 344, 'num_vision_tokens': 313, 'num_text_tokens': 344, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 344)], 'text_ranges': [(313, 344)]}
  D1 [86/175] skill=place H=0.265 top1=0.935
  Text input_ids length: 343
  Full sequence length (after vision expansion): 343
  Vision tokens (from seq diff): 0, Text tokens: 343
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 343, 'total_seq_len': 343, 'num_vision_tokens': 313, 'num_text_tokens': 343, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 343)], 'text_ranges': [(313, 343)]}
  D1 [87/175] skill=place H=0.788 top1=0.784
  Text input_ids length: 345
  Full sequence length (after vision expansion): 345
  Vision tokens (from seq diff): 0, Text tokens: 345
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 345, 'total_seq_len': 345, 'num_vision_tokens': 313, 'num_text_tokens': 345, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 345)], 'text_ranges': [(313, 345)]}
  D1 [88/175] skill=pick H=0.410 top1=0.902
  Text input_ids length: 338
  Full sequence length (after vision expansion): 338
  Vision tokens (from seq diff): 0, Text tokens: 338
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 338, 'total_seq_len': 338, 'num_vision_tokens': 313, 'num_text_tokens': 338, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 338)], 'text_ranges': [(313, 338)]}
  D1 [89/175] skill=place H=1.380 top1=0.622
  Text input_ids length: 337
  Full sequence length (after vision expansion): 337
  Vision tokens (from seq diff): 0, Text tokens: 337
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 337, 'total_seq_len': 337, 'num_vision_tokens': 313, 'num_text_tokens': 337, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 337)], 'text_ranges': [(313, 337)]}
  D1 [90/175] skill=open H=1.622 top1=0.525
  Text input_ids length: 337
  Full sequence length (after vision expansion): 337
  Vision tokens (from seq diff): 0, Text tokens: 337
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 337, 'total_seq_len': 337, 'num_vision_tokens': 313, 'num_text_tokens': 337, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 337)], 'text_ranges': [(313, 337)]}
  D1 [91/175] skill=place H=0.662 top1=0.845
  Text input_ids length: 338
  Full sequence length (after vision expansion): 338
  Vision tokens (from seq diff): 0, Text tokens: 338
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 338, 'total_seq_len': 338, 'num_vision_tokens': 313, 'num_text_tokens': 338, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 338)], 'text_ranges': [(313, 338)]}
  D1 [92/175] skill=turn H=1.068 top1=0.690
  Text input_ids length: 337
  Full sequence length (after vision expansion): 337
  Vision tokens (from seq diff): 0, Text tokens: 337
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 337, 'total_seq_len': 337, 'num_vision_tokens': 313, 'num_text_tokens': 337, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 337)], 'text_ranges': [(313, 337)]}
  D1 [93/175] skill=close H=4.582 top1=0.337
  Text input_ids length: 350
  Full sequence length (after vision expansion): 350
  Vision tokens (from seq diff): 0, Text tokens: 350
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 350, 'total_seq_len': 350, 'num_vision_tokens': 313, 'num_text_tokens': 350, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 350)], 'text_ranges': [(313, 350)]}
  D1 [94/175] skill=move H=4.922 top1=0.220
  Text input_ids length: 337
  Full sequence length (after vision expansion): 337
  Vision tokens (from seq diff): 0, Text tokens: 337
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 337, 'total_seq_len': 337, 'num_vision_tokens': 313, 'num_text_tokens': 337, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 337)], 'text_ranges': [(313, 337)]}
  D1 [95/175] skill=close H=2.659 top1=0.355
  Text input_ids length: 336
  Full sequence length (after vision expansion): 336
  Vision tokens (from seq diff): 0, Text tokens: 336
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 336, 'total_seq_len': 336, 'num_vision_tokens': 313, 'num_text_tokens': 336, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 336)], 'text_ranges': [(313, 336)]}
  D1 [96/175] skill=open H=6.909 top1=0.075
  Text input_ids length: 339
  Full sequence length (after vision expansion): 339
  Vision tokens (from seq diff): 0, Text tokens: 339
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 339, 'total_seq_len': 339, 'num_vision_tokens': 313, 'num_text_tokens': 339, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 339)], 'text_ranges': [(313, 339)]}
  D1 [97/175] skill=pick H=2.276 top1=0.308
  Text input_ids length: 340
  Full sequence length (after vision expansion): 340
  Vision tokens (from seq diff): 0, Text tokens: 340
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 340, 'total_seq_len': 340, 'num_vision_tokens': 313, 'num_text_tokens': 340, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 340)], 'text_ranges': [(313, 340)]}
  D1 [98/175] skill=place H=2.992 top1=0.375
  Text input_ids length: 343
  Full sequence length (after vision expansion): 343
  Vision tokens (from seq diff): 0, Text tokens: 343
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 343, 'total_seq_len': 343, 'num_vision_tokens': 313, 'num_text_tokens': 343, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 343)], 'text_ranges': [(313, 343)]}
  D1 [99/175] skill=move H=1.734 top1=0.581
  Text input_ids length: 337
  Full sequence length (after vision expansion): 337
  Vision tokens (from seq diff): 0, Text tokens: 337
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 337, 'total_seq_len': 337, 'num_vision_tokens': 313, 'num_text_tokens': 337, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 337)], 'text_ranges': [(313, 337)]}
  D1 [100/175] skill=open H=1.570 top1=0.468
  Text input_ids length: 337
  Full sequence length (after vision expansion): 337
  Vision tokens (from seq diff): 0, Text tokens: 337
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 337, 'total_seq_len': 337, 'num_vision_tokens': 313, 'num_text_tokens': 337, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 337)], 'text_ranges': [(313, 337)]}
  D1 [101/175] skill=open H=3.072 top1=0.260
  Text input_ids length: 337
  Full sequence length (after vision expansion): 337
  Vision tokens (from seq diff): 0, Text tokens: 337
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 337, 'total_seq_len': 337, 'num_vision_tokens': 313, 'num_text_tokens': 337, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 337)], 'text_ranges': [(313, 337)]}
  D1 [102/175] skill=close H=0.007 top1=0.999
  Text input_ids length: 341
  Full sequence length (after vision expansion): 341
  Vision tokens (from seq diff): 0, Text tokens: 341
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 341, 'total_seq_len': 341, 'num_vision_tokens': 313, 'num_text_tokens': 341, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 341)], 'text_ranges': [(313, 341)]}
  D1 [103/175] skill=fold H=1.897 top1=0.614
  Text input_ids length: 342
  Full sequence length (after vision expansion): 342
  Vision tokens (from seq diff): 0, Text tokens: 342
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 342, 'total_seq_len': 342, 'num_vision_tokens': 313, 'num_text_tokens': 342, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 342)], 'text_ranges': [(313, 342)]}
  D1 [104/175] skill=fold H=3.795 top1=0.237
  Text input_ids length: 338
  Full sequence length (after vision expansion): 338
  Vision tokens (from seq diff): 0, Text tokens: 338
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 338, 'total_seq_len': 338, 'num_vision_tokens': 313, 'num_text_tokens': 338, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 338)], 'text_ranges': [(313, 338)]}
  D1 [105/175] skill=pick H=1.176 top1=0.496
  Text input_ids length: 338
  Full sequence length (after vision expansion): 338
  Vision tokens (from seq diff): 0, Text tokens: 338
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 338, 'total_seq_len': 338, 'num_vision_tokens': 313, 'num_text_tokens': 338, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 338)], 'text_ranges': [(313, 338)]}
  D1 [106/175] skill=turn H=0.256 top1=0.962
  Text input_ids length: 342
  Full sequence length (after vision expansion): 342
  Vision tokens (from seq diff): 0, Text tokens: 342
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 342, 'total_seq_len': 342, 'num_vision_tokens': 313, 'num_text_tokens': 342, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 342)], 'text_ranges': [(313, 342)]}
  D1 [107/175] skill=move H=0.523 top1=0.928
  Text input_ids length: 350
  Full sequence length (after vision expansion): 350
  Vision tokens (from seq diff): 0, Text tokens: 350
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 350, 'total_seq_len': 350, 'num_vision_tokens': 313, 'num_text_tokens': 350, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 350)], 'text_ranges': [(313, 350)]}
  D1 [108/175] skill=place H=1.509 top1=0.672
  Text input_ids length: 341
  Full sequence length (after vision expansion): 341
  Vision tokens (from seq diff): 0, Text tokens: 341
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 341, 'total_seq_len': 341, 'num_vision_tokens': 313, 'num_text_tokens': 341, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 341)], 'text_ranges': [(313, 341)]}
  D1 [109/175] skill=fold H=4.050 top1=0.275
  Text input_ids length: 342
  Full sequence length (after vision expansion): 342
  Vision tokens (from seq diff): 0, Text tokens: 342
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 342, 'total_seq_len': 342, 'num_vision_tokens': 313, 'num_text_tokens': 342, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 342)], 'text_ranges': [(313, 342)]}
  D1 [110/175] skill=fold H=0.010 top1=0.999
  Text input_ids length: 339
  Full sequence length (after vision expansion): 339
  Vision tokens (from seq diff): 0, Text tokens: 339
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 339, 'total_seq_len': 339, 'num_vision_tokens': 313, 'num_text_tokens': 339, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 339)], 'text_ranges': [(313, 339)]}
  D1 [111/175] skill=turn H=1.929 top1=0.389
  Text input_ids length: 344
  Full sequence length (after vision expansion): 344
  Vision tokens (from seq diff): 0, Text tokens: 344
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 344, 'total_seq_len': 344, 'num_vision_tokens': 313, 'num_text_tokens': 344, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 344)], 'text_ranges': [(313, 344)]}
  D1 [112/175] skill=move H=2.714 top1=0.265
  Text input_ids length: 343
  Full sequence length (after vision expansion): 343
  Vision tokens (from seq diff): 0, Text tokens: 343
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 343, 'total_seq_len': 343, 'num_vision_tokens': 313, 'num_text_tokens': 343, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 343)], 'text_ranges': [(313, 343)]}
  D1 [113/175] skill=move H=3.299 top1=0.367
  Text input_ids length: 344
  Full sequence length (after vision expansion): 344
  Vision tokens (from seq diff): 0, Text tokens: 344
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 344, 'total_seq_len': 344, 'num_vision_tokens': 313, 'num_text_tokens': 344, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 344)], 'text_ranges': [(313, 344)]}
  D1 [114/175] skill=move H=0.185 top1=0.977
  Text input_ids length: 341
  Full sequence length (after vision expansion): 341
  Vision tokens (from seq diff): 0, Text tokens: 341
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 341, 'total_seq_len': 341, 'num_vision_tokens': 313, 'num_text_tokens': 341, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 341)], 'text_ranges': [(313, 341)]}
  D1 [115/175] skill=fold H=3.296 top1=0.312
  Text input_ids length: 338
  Full sequence length (after vision expansion): 338
  Vision tokens (from seq diff): 0, Text tokens: 338
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 338, 'total_seq_len': 338, 'num_vision_tokens': 313, 'num_text_tokens': 338, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 338)], 'text_ranges': [(313, 338)]}
  D1 [116/175] skill=place H=2.372 top1=0.324
  Text input_ids length: 344
  Full sequence length (after vision expansion): 344
  Vision tokens (from seq diff): 0, Text tokens: 344
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 344, 'total_seq_len': 344, 'num_vision_tokens': 313, 'num_text_tokens': 344, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 344)], 'text_ranges': [(313, 344)]}
  D1 [117/175] skill=move H=3.006 top1=0.337
  Text input_ids length: 344
  Full sequence length (after vision expansion): 344
  Vision tokens (from seq diff): 0, Text tokens: 344
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 344, 'total_seq_len': 344, 'num_vision_tokens': 313, 'num_text_tokens': 344, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 344)], 'text_ranges': [(313, 344)]}
  D1 [118/175] skill=pick H=1.402 top1=0.644
  Text input_ids length: 338
  Full sequence length (after vision expansion): 338
  Vision tokens (from seq diff): 0, Text tokens: 338
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 338, 'total_seq_len': 338, 'num_vision_tokens': 313, 'num_text_tokens': 338, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 338)], 'text_ranges': [(313, 338)]}
  D1 [119/175] skill=open H=3.073 top1=0.416
  Text input_ids length: 346
  Full sequence length (after vision expansion): 346
  Vision tokens (from seq diff): 0, Text tokens: 346
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 346, 'total_seq_len': 346, 'num_vision_tokens': 313, 'num_text_tokens': 346, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 346)], 'text_ranges': [(313, 346)]}
  D1 [120/175] skill=move H=0.003 top1=1.000
  Text input_ids length: 346
  Full sequence length (after vision expansion): 346
  Vision tokens (from seq diff): 0, Text tokens: 346
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 346, 'total_seq_len': 346, 'num_vision_tokens': 313, 'num_text_tokens': 346, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 346)], 'text_ranges': [(313, 346)]}
  D1 [121/175] skill=move H=0.762 top1=0.744
  Text input_ids length: 355
  Full sequence length (after vision expansion): 355
  Vision tokens (from seq diff): 0, Text tokens: 355
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 355, 'total_seq_len': 355, 'num_vision_tokens': 313, 'num_text_tokens': 355, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 355)], 'text_ranges': [(313, 355)]}
  D1 [122/175] skill=move H=1.336 top1=0.603
  Text input_ids length: 336
  Full sequence length (after vision expansion): 336
  Vision tokens (from seq diff): 0, Text tokens: 336
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 336, 'total_seq_len': 336, 'num_vision_tokens': 313, 'num_text_tokens': 336, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 336)], 'text_ranges': [(313, 336)]}
  D1 [123/175] skill=open H=5.546 top1=0.182
  Text input_ids length: 340
  Full sequence length (after vision expansion): 340
  Vision tokens (from seq diff): 0, Text tokens: 340
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 340, 'total_seq_len': 340, 'num_vision_tokens': 313, 'num_text_tokens': 340, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 340)], 'text_ranges': [(313, 340)]}
  D1 [124/175] skill=fold H=2.352 top1=0.378
  Text input_ids length: 344
  Full sequence length (after vision expansion): 344
  Vision tokens (from seq diff): 0, Text tokens: 344
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 344, 'total_seq_len': 344, 'num_vision_tokens': 313, 'num_text_tokens': 344, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 344)], 'text_ranges': [(313, 344)]}
  D1 [125/175] skill=pick H=0.756 top1=0.882
  Text input_ids length: 337
  Full sequence length (after vision expansion): 337
  Vision tokens (from seq diff): 0, Text tokens: 337
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 337, 'total_seq_len': 337, 'num_vision_tokens': 313, 'num_text_tokens': 337, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 337)], 'text_ranges': [(313, 337)]}
  D1 [126/175] skill=close H=0.805 top1=0.778
  Text input_ids length: 346
  Full sequence length (after vision expansion): 346
  Vision tokens (from seq diff): 0, Text tokens: 346
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 346, 'total_seq_len': 346, 'num_vision_tokens': 313, 'num_text_tokens': 346, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 346)], 'text_ranges': [(313, 346)]}
  D1 [127/175] skill=pick H=0.354 top1=0.945
  Text input_ids length: 338
  Full sequence length (after vision expansion): 338
  Vision tokens (from seq diff): 0, Text tokens: 338
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 338, 'total_seq_len': 338, 'num_vision_tokens': 313, 'num_text_tokens': 338, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 338)], 'text_ranges': [(313, 338)]}
  D1 [128/175] skill=turn H=2.950 top1=0.361
  Text input_ids length: 346
  Full sequence length (after vision expansion): 346
  Vision tokens (from seq diff): 0, Text tokens: 346
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 346, 'total_seq_len': 346, 'num_vision_tokens': 313, 'num_text_tokens': 346, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 346)], 'text_ranges': [(313, 346)]}
  D1 [129/175] skill=move H=2.085 top1=0.731
  Text input_ids length: 337
  Full sequence length (after vision expansion): 337
  Vision tokens (from seq diff): 0, Text tokens: 337
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 337, 'total_seq_len': 337, 'num_vision_tokens': 313, 'num_text_tokens': 337, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 337)], 'text_ranges': [(313, 337)]}
  D1 [130/175] skill=close H=2.253 top1=0.433
  Text input_ids length: 344
  Full sequence length (after vision expansion): 344
  Vision tokens (from seq diff): 0, Text tokens: 344
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 344, 'total_seq_len': 344, 'num_vision_tokens': 313, 'num_text_tokens': 344, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 344)], 'text_ranges': [(313, 344)]}
  D1 [131/175] skill=turn H=2.321 top1=0.396
  Text input_ids length: 346
  Full sequence length (after vision expansion): 346
  Vision tokens (from seq diff): 0, Text tokens: 346
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 346, 'total_seq_len': 346, 'num_vision_tokens': 313, 'num_text_tokens': 346, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 346)], 'text_ranges': [(313, 346)]}
  D1 [132/175] skill=pick H=1.051 top1=0.495
  Text input_ids length: 349
  Full sequence length (after vision expansion): 349
  Vision tokens (from seq diff): 0, Text tokens: 349
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 349, 'total_seq_len': 349, 'num_vision_tokens': 313, 'num_text_tokens': 349, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 349)], 'text_ranges': [(313, 349)]}
  D1 [133/175] skill=pick H=1.041 top1=0.849
  Text input_ids length: 338
  Full sequence length (after vision expansion): 338
  Vision tokens (from seq diff): 0, Text tokens: 338
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 338, 'total_seq_len': 338, 'num_vision_tokens': 313, 'num_text_tokens': 338, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 338)], 'text_ranges': [(313, 338)]}
  D1 [134/175] skill=turn H=3.012 top1=0.166
  Text input_ids length: 348
  Full sequence length (after vision expansion): 348
  Vision tokens (from seq diff): 0, Text tokens: 348
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 348, 'total_seq_len': 348, 'num_vision_tokens': 313, 'num_text_tokens': 348, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 348)], 'text_ranges': [(313, 348)]}
  D1 [135/175] skill=move H=1.866 top1=0.661
  Text input_ids length: 348
  Full sequence length (after vision expansion): 348
  Vision tokens (from seq diff): 0, Text tokens: 348
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 348, 'total_seq_len': 348, 'num_vision_tokens': 313, 'num_text_tokens': 348, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 348)], 'text_ranges': [(313, 348)]}
  D1 [136/175] skill=pick H=2.103 top1=0.309
  Text input_ids length: 338
  Full sequence length (after vision expansion): 338
  Vision tokens (from seq diff): 0, Text tokens: 338
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 338, 'total_seq_len': 338, 'num_vision_tokens': 313, 'num_text_tokens': 338, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 338)], 'text_ranges': [(313, 338)]}
  D1 [137/175] skill=turn H=2.291 top1=0.488
  Text input_ids length: 345
  Full sequence length (after vision expansion): 345
  Vision tokens (from seq diff): 0, Text tokens: 345
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 345, 'total_seq_len': 345, 'num_vision_tokens': 313, 'num_text_tokens': 345, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 345)], 'text_ranges': [(313, 345)]}
  D1 [138/175] skill=fold H=2.102 top1=0.309
  Text input_ids length: 341
  Full sequence length (after vision expansion): 341
  Vision tokens (from seq diff): 0, Text tokens: 341
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 341, 'total_seq_len': 341, 'num_vision_tokens': 313, 'num_text_tokens': 341, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 341)], 'text_ranges': [(313, 341)]}
  D1 [139/175] skill=turn H=0.103 top1=0.983
  Text input_ids length: 345
  Full sequence length (after vision expansion): 345
  Vision tokens (from seq diff): 0, Text tokens: 345
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 345, 'total_seq_len': 345, 'num_vision_tokens': 313, 'num_text_tokens': 345, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 345)], 'text_ranges': [(313, 345)]}
  D1 [140/175] skill=pick H=1.156 top1=0.722
  Text input_ids length: 336
  Full sequence length (after vision expansion): 336
  Vision tokens (from seq diff): 0, Text tokens: 336
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 336, 'total_seq_len': 336, 'num_vision_tokens': 313, 'num_text_tokens': 336, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 336)], 'text_ranges': [(313, 336)]}
