Using a slow image processor as `use_fast` is unset and a slow processor was saved with this model. `use_fast=True` will be the default behavior in v4.52, even if the model was saved with a slow processor. This will result in minor differences in outputs. You'll still be able to use a slow processor with `use_fast=False`.
/home/kana5123/miniconda3/envs/interp/lib/python3.10/site-packages/transformers/models/auto/modeling_auto.py:2284: FutureWarning: The class `AutoModelForVision2Seq` is deprecated and will be removed in v5.0. Please use `AutoModelForImageTextToText` instead.
  warnings.warn(
`torch_dtype` is deprecated! Use `dtype` instead!
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [95/175] skill=close H=1.808 top1=0.441
  Text input_ids length: 17
  Full sequence length (after vision expansion): 273
  Vision tokens (from seq diff): 256, Text tokens: 17
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 273, 'total_seq_len': 273, 'num_vision_tokens': 256, 'num_text_tokens': 17, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 273)], 'text_ranges': [(256, 273)]}
  D1 [96/175] skill=open H=0.539 top1=0.917
  Text input_ids length: 20
  Full sequence length (after vision expansion): 276
  Vision tokens (from seq diff): 256, Text tokens: 20
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 276, 'total_seq_len': 276, 'num_vision_tokens': 256, 'num_text_tokens': 20, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 276)], 'text_ranges': [(256, 276)]}
  D1 [97/175] skill=pick H=3.374 top1=0.156
  Text input_ids length: 21
  Full sequence length (after vision expansion): 277
  Vision tokens (from seq diff): 256, Text tokens: 21
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 277, 'total_seq_len': 277, 'num_vision_tokens': 256, 'num_text_tokens': 21, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 277)], 'text_ranges': [(256, 277)]}
  D1 [98/175] skill=place H=2.081 top1=0.420
  Text input_ids length: 24
  Full sequence length (after vision expansion): 280
  Vision tokens (from seq diff): 256, Text tokens: 24
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 280, 'total_seq_len': 280, 'num_vision_tokens': 256, 'num_text_tokens': 24, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 280)], 'text_ranges': [(256, 280)]}
  D1 [99/175] skill=move H=1.499 top1=0.441
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [100/175] skill=open H=0.057 top1=0.992
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [101/175] skill=open H=0.003 top1=1.000
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [102/175] skill=close H=0.080 top1=0.986
  Text input_ids length: 22
  Full sequence length (after vision expansion): 278
  Vision tokens (from seq diff): 256, Text tokens: 22
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 278, 'total_seq_len': 278, 'num_vision_tokens': 256, 'num_text_tokens': 22, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 278)], 'text_ranges': [(256, 278)]}
  D1 [103/175] skill=fold H=1.835 top1=0.616
  Text input_ids length: 23
  Full sequence length (after vision expansion): 279
  Vision tokens (from seq diff): 256, Text tokens: 23
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 279, 'total_seq_len': 279, 'num_vision_tokens': 256, 'num_text_tokens': 23, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 279)], 'text_ranges': [(256, 279)]}
  D1 [104/175] skill=fold H=0.982 top1=0.475
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [105/175] skill=pick H=1.540 top1=0.434
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [106/175] skill=turn H=4.295 top1=0.128
  Text input_ids length: 23
  Full sequence length (after vision expansion): 279
  Vision tokens (from seq diff): 256, Text tokens: 23
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 279, 'total_seq_len': 279, 'num_vision_tokens': 256, 'num_text_tokens': 23, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 279)], 'text_ranges': [(256, 279)]}
  D1 [107/175] skill=move H=3.115 top1=0.475
  Text input_ids length: 31
  Full sequence length (after vision expansion): 287
  Vision tokens (from seq diff): 256, Text tokens: 31
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 287, 'total_seq_len': 287, 'num_vision_tokens': 256, 'num_text_tokens': 31, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 287)], 'text_ranges': [(256, 287)]}
  D1 [108/175] skill=place H=3.696 top1=0.152
  Text input_ids length: 22
  Full sequence length (after vision expansion): 278
  Vision tokens (from seq diff): 256, Text tokens: 22
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 278, 'total_seq_len': 278, 'num_vision_tokens': 256, 'num_text_tokens': 22, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 278)], 'text_ranges': [(256, 278)]}
  D1 [109/175] skill=fold H=1.516 top1=0.516
  Text input_ids length: 23
  Full sequence length (after vision expansion): 279
  Vision tokens (from seq diff): 256, Text tokens: 23
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 279, 'total_seq_len': 279, 'num_vision_tokens': 256, 'num_text_tokens': 23, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 279)], 'text_ranges': [(256, 279)]}
  D1 [110/175] skill=fold H=2.416 top1=0.326
  Text input_ids length: 20
  Full sequence length (after vision expansion): 276
  Vision tokens (from seq diff): 256, Text tokens: 20
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 276, 'total_seq_len': 276, 'num_vision_tokens': 256, 'num_text_tokens': 20, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 276)], 'text_ranges': [(256, 276)]}
  D1 [111/175] skill=turn H=0.005 top1=1.000
  Text input_ids length: 25
  Full sequence length (after vision expansion): 281
  Vision tokens (from seq diff): 256, Text tokens: 25
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 281, 'total_seq_len': 281, 'num_vision_tokens': 256, 'num_text_tokens': 25, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 281)], 'text_ranges': [(256, 281)]}
  D1 [112/175] skill=move H=1.355 top1=0.638
  Text input_ids length: 24
  Full sequence length (after vision expansion): 280
  Vision tokens (from seq diff): 256, Text tokens: 24
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 280, 'total_seq_len': 280, 'num_vision_tokens': 256, 'num_text_tokens': 24, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 280)], 'text_ranges': [(256, 280)]}
  D1 [113/175] skill=move H=1.557 top1=0.504
  Text input_ids length: 25
  Full sequence length (after vision expansion): 281
  Vision tokens (from seq diff): 256, Text tokens: 25
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 281, 'total_seq_len': 281, 'num_vision_tokens': 256, 'num_text_tokens': 25, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 281)], 'text_ranges': [(256, 281)]}
  D1 [114/175] skill=move H=3.516 top1=0.245
  Text input_ids length: 22
  Full sequence length (after vision expansion): 278
  Vision tokens (from seq diff): 256, Text tokens: 22
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 278, 'total_seq_len': 278, 'num_vision_tokens': 256, 'num_text_tokens': 22, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 278)], 'text_ranges': [(256, 278)]}
  D1 [115/175] skill=fold H=2.563 top1=0.227
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [116/175] skill=place H=0.787 top1=0.787
  Text input_ids length: 25
  Full sequence length (after vision expansion): 281
  Vision tokens (from seq diff): 256, Text tokens: 25
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 281, 'total_seq_len': 281, 'num_vision_tokens': 256, 'num_text_tokens': 25, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 281)], 'text_ranges': [(256, 281)]}
  D1 [117/175] skill=move H=5.635 top1=0.110
  Text input_ids length: 25
  Full sequence length (after vision expansion): 281
  Vision tokens (from seq diff): 256, Text tokens: 25
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 281, 'total_seq_len': 281, 'num_vision_tokens': 256, 'num_text_tokens': 25, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 281)], 'text_ranges': [(256, 281)]}
  D1 [118/175] skill=pick H=2.968 top1=0.259
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [119/175] skill=open H=0.472 top1=0.935
  Text input_ids length: 27
  Full sequence length (after vision expansion): 283
  Vision tokens (from seq diff): 256, Text tokens: 27
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 283, 'total_seq_len': 283, 'num_vision_tokens': 256, 'num_text_tokens': 27, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 283)], 'text_ranges': [(256, 283)]}
  D1 [120/175] skill=move H=2.498 top1=0.205
  Text input_ids length: 27
  Full sequence length (after vision expansion): 283
  Vision tokens (from seq diff): 256, Text tokens: 27
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 283, 'total_seq_len': 283, 'num_vision_tokens': 256, 'num_text_tokens': 27, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 283)], 'text_ranges': [(256, 283)]}
  D1 [121/175] skill=move H=0.368 top1=0.951
  Text input_ids length: 36
  Full sequence length (after vision expansion): 292
  Vision tokens (from seq diff): 256, Text tokens: 36
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 292, 'total_seq_len': 292, 'num_vision_tokens': 256, 'num_text_tokens': 36, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 292)], 'text_ranges': [(256, 292)]}
  D1 [122/175] skill=move H=0.583 top1=0.804
  Text input_ids length: 17
  Full sequence length (after vision expansion): 273
  Vision tokens (from seq diff): 256, Text tokens: 17
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 273, 'total_seq_len': 273, 'num_vision_tokens': 256, 'num_text_tokens': 17, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 273)], 'text_ranges': [(256, 273)]}
  D1 [123/175] skill=open H=0.016 top1=0.998
  Text input_ids length: 21
  Full sequence length (after vision expansion): 277
  Vision tokens (from seq diff): 256, Text tokens: 21
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 277, 'total_seq_len': 277, 'num_vision_tokens': 256, 'num_text_tokens': 21, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 277)], 'text_ranges': [(256, 277)]}
  D1 [124/175] skill=fold H=1.399 top1=0.688
  Text input_ids length: 25
  Full sequence length (after vision expansion): 281
  Vision tokens (from seq diff): 256, Text tokens: 25
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 281, 'total_seq_len': 281, 'num_vision_tokens': 256, 'num_text_tokens': 25, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 281)], 'text_ranges': [(256, 281)]}
  D1 [125/175] skill=pick H=2.013 top1=0.665
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [126/175] skill=close H=0.294 top1=0.963
  Text input_ids length: 27
  Full sequence length (after vision expansion): 283
  Vision tokens (from seq diff): 256, Text tokens: 27
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 283, 'total_seq_len': 283, 'num_vision_tokens': 256, 'num_text_tokens': 27, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 283)], 'text_ranges': [(256, 283)]}
  D1 [127/175] skill=pick H=0.691 top1=0.867
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [128/175] skill=turn H=2.567 top1=0.320
  Text input_ids length: 27
  Full sequence length (after vision expansion): 283
  Vision tokens (from seq diff): 256, Text tokens: 27
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 283, 'total_seq_len': 283, 'num_vision_tokens': 256, 'num_text_tokens': 27, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 283)], 'text_ranges': [(256, 283)]}
  D1 [129/175] skill=move H=0.098 top1=0.983
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [130/175] skill=close H=1.388 top1=0.652
  Text input_ids length: 25
  Full sequence length (after vision expansion): 281
  Vision tokens (from seq diff): 256, Text tokens: 25
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 281, 'total_seq_len': 281, 'num_vision_tokens': 256, 'num_text_tokens': 25, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 281)], 'text_ranges': [(256, 281)]}
  D1 [131/175] skill=turn H=0.864 top1=0.875
  Text input_ids length: 27
  Full sequence length (after vision expansion): 283
  Vision tokens (from seq diff): 256, Text tokens: 27
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 283, 'total_seq_len': 283, 'num_vision_tokens': 256, 'num_text_tokens': 27, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 283)], 'text_ranges': [(256, 283)]}
  D1 [132/175] skill=pick H=0.066 top1=0.993
  Text input_ids length: 30
  Full sequence length (after vision expansion): 286
  Vision tokens (from seq diff): 256, Text tokens: 30
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 286, 'total_seq_len': 286, 'num_vision_tokens': 256, 'num_text_tokens': 30, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 286)], 'text_ranges': [(256, 286)]}
  D1 [133/175] skill=pick H=2.311 top1=0.663
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [134/175] skill=turn H=1.790 top1=0.663
  Text input_ids length: 29
  Full sequence length (after vision expansion): 285
  Vision tokens (from seq diff): 256, Text tokens: 29
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 285, 'total_seq_len': 285, 'num_vision_tokens': 256, 'num_text_tokens': 29, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 285)], 'text_ranges': [(256, 285)]}
  D1 [135/175] skill=move H=5.014 top1=0.240
  Text input_ids length: 29
  Full sequence length (after vision expansion): 285
  Vision tokens (from seq diff): 256, Text tokens: 29
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 285, 'total_seq_len': 285, 'num_vision_tokens': 256, 'num_text_tokens': 29, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 285)], 'text_ranges': [(256, 285)]}
  D1 [136/175] skill=pick H=1.853 top1=0.476
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [137/175] skill=turn H=0.092 top1=0.989
  Text input_ids length: 26
  Full sequence length (after vision expansion): 282
  Vision tokens (from seq diff): 256, Text tokens: 26
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 282, 'total_seq_len': 282, 'num_vision_tokens': 256, 'num_text_tokens': 26, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 282)], 'text_ranges': [(256, 282)]}
  D1 [138/175] skill=fold H=1.972 top1=0.675
  Text input_ids length: 22
  Full sequence length (after vision expansion): 278
  Vision tokens (from seq diff): 256, Text tokens: 22
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 278, 'total_seq_len': 278, 'num_vision_tokens': 256, 'num_text_tokens': 22, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 278)], 'text_ranges': [(256, 278)]}
  D1 [139/175] skill=turn H=1.342 top1=0.496
  Text input_ids length: 26
  Full sequence length (after vision expansion): 282
  Vision tokens (from seq diff): 256, Text tokens: 26
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 282, 'total_seq_len': 282, 'num_vision_tokens': 256, 'num_text_tokens': 26, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 282)], 'text_ranges': [(256, 282)]}
  D1 [140/175] skill=pick H=0.065 top1=0.993
  Text input_ids length: 17
  Full sequence length (after vision expansion): 273
  Vision tokens (from seq diff): 256, Text tokens: 17
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 273, 'total_seq_len': 273, 'num_vision_tokens': 256, 'num_text_tokens': 17, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 273)], 'text_ranges': [(256, 273)]}
  D1 [141/175] skill=close H=0.030 top1=0.995
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [142/175] skill=open H=0.498 top1=0.932
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [143/175] skill=close H=0.084 top1=0.987
  Text input_ids length: 23
  Full sequence length (after vision expansion): 279
  Vision tokens (from seq diff): 256, Text tokens: 23
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 279, 'total_seq_len': 279, 'num_vision_tokens': 256, 'num_text_tokens': 23, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 279)], 'text_ranges': [(256, 279)]}
  D1 [144/175] skill=fold H=2.967 top1=0.513
  Text input_ids length: 27
  Full sequence length (after vision expansion): 283
  Vision tokens (from seq diff): 256, Text tokens: 27
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 283, 'total_seq_len': 283, 'num_vision_tokens': 256, 'num_text_tokens': 27, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 283)], 'text_ranges': [(256, 283)]}
  D1 [145/175] skill=move H=3.363 top1=0.469
  Text input_ids length: 23
  Full sequence length (after vision expansion): 279
  Vision tokens (from seq diff): 256, Text tokens: 23
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 279, 'total_seq_len': 279, 'num_vision_tokens': 256, 'num_text_tokens': 23, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 279)], 'text_ranges': [(256, 279)]}
  D1 [146/175] skill=pick H=1.475 top1=0.597
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [147/175] skill=open H=2.957 top1=0.192
  Text input_ids length: 22
  Full sequence length (after vision expansion): 278
  Vision tokens (from seq diff): 256, Text tokens: 22
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 278, 'total_seq_len': 278, 'num_vision_tokens': 256, 'num_text_tokens': 22, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 278)], 'text_ranges': [(256, 278)]}
  D1 [148/175] skill=move H=1.561 top1=0.718
  Text input_ids length: 25
  Full sequence length (after vision expansion): 281
  Vision tokens (from seq diff): 256, Text tokens: 25
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 281, 'total_seq_len': 281, 'num_vision_tokens': 256, 'num_text_tokens': 25, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 281)], 'text_ranges': [(256, 281)]}
  D1 [149/175] skill=fold H=1.267 top1=0.750
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [150/175] skill=close H=1.092 top1=0.763
  Text input_ids length: 21
  Full sequence length (after vision expansion): 277
  Vision tokens (from seq diff): 256, Text tokens: 21
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 277, 'total_seq_len': 277, 'num_vision_tokens': 256, 'num_text_tokens': 21, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 277)], 'text_ranges': [(256, 277)]}
  D1 [151/175] skill=pick H=5.406 top1=0.130
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [152/175] skill=turn H=5.352 top1=0.213
  Text input_ids length: 26
  Full sequence length (after vision expansion): 282
  Vision tokens (from seq diff): 256, Text tokens: 26
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 282, 'total_seq_len': 282, 'num_vision_tokens': 256, 'num_text_tokens': 26, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 282)], 'text_ranges': [(256, 282)]}
  D1 [153/175] skill=pick H=1.653 top1=0.658
  Text input_ids length: 22
  Full sequence length (after vision expansion): 278
  Vision tokens (from seq diff): 256, Text tokens: 22
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 278, 'total_seq_len': 278, 'num_vision_tokens': 256, 'num_text_tokens': 22, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 278)], 'text_ranges': [(256, 278)]}
  D1 [154/175] skill=move H=1.988 top1=0.577
  Text input_ids length: 17
  Full sequence length (after vision expansion): 273
  Vision tokens (from seq diff): 256, Text tokens: 17
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 273, 'total_seq_len': 273, 'num_vision_tokens': 256, 'num_text_tokens': 17, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 273)], 'text_ranges': [(256, 273)]}
  D1 [155/175] skill=open H=4.670 top1=0.164
  Text input_ids length: 17
  Full sequence length (after vision expansion): 273
  Vision tokens (from seq diff): 256, Text tokens: 17
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 273, 'total_seq_len': 273, 'num_vision_tokens': 256, 'num_text_tokens': 17, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 273)], 'text_ranges': [(256, 273)]}
  D1 [156/175] skill=close H=0.045 top1=0.994
  Text input_ids length: 22
  Full sequence length (after vision expansion): 278
  Vision tokens (from seq diff): 256, Text tokens: 22
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 278, 'total_seq_len': 278, 'num_vision_tokens': 256, 'num_text_tokens': 22, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 278)], 'text_ranges': [(256, 278)]}
  D1 [157/175] skill=turn H=3.140 top1=0.242
  Text input_ids length: 30
  Full sequence length (after vision expansion): 286
  Vision tokens (from seq diff): 256, Text tokens: 30
